test_id,student_id,math,science,social_science,english,computer,exam_date
1950,390,53,52,58,78,61,2026-05-03
1951,391,45,36,65,76,64,2026-01-13
1952,391,62,61,49,36,51,2026-02-09
1953,391,80,37,50,42,53,2026-03-10
1954,391,47,63,64,56,67,2026-04-06
1955,391,52,58,38,51,59,2026-05-03
1956,392,52,66,58,45,70,2026-01-13
1957,392,49,67,65,80,56,2026-02-09
1958,392,65,56,42,57,81,2026-03-08
1959,392,55,48,35,77,57,2026-04-06
1960,392,65,84,74,75,89,2026-05-02
1961,393,48,40,58,84,55,2026-01-12
1962,393,50,69,72,69,60,2026-02-10
1963,393,70,65,58,56,75,2026-03-07
1964,393,62,77,52,70,55,2026-04-05
1965,393,48,51,64,72,53,2026-05-02
1966,394,49,30,39,54,40,2026-01-13
1967,394,45,59,37,42,63,2026-02-08
1968,394,33,38,31,37,72,2026-03-09
1969,394,46,56,47,51,59,2026-04-05
1970,394,66,50,38,58,68,2026-05-05
1971,395,45,55,61,75,72,2026-01-13
1972,395,74,72,34,66,47,2026-02-09
1973,395,62,75,53,63,63,2026-03-09
1974,395,57,26,45,78,60,2026-04-06
1975,395,73,57,43,58,56,2026-05-05
1976,396,25,55,30,67,59,2026-01-13
1977,396,62,56,39,55,35,2026-02-09
1978,396,42,40,46,47,61,2026-03-07
1979,396,41,70,48,49,38,2026-04-07
1980,396,62,47,53,52,43,2026-05-03
1981,397,65,51,42,91,61,2026-01-11
1982,397,81,60,36,72,67,2026-02-10
1983,397,57,51,76,49,58,2026-03-08
1984,397,57,62,59,61,61,2026-04-04
1985,397,53,51,80,52,61,2026-05-02
1986,398,61,51,56,58,66,2026-01-10
1987,398,36,66,52,67,57,2026-02-08
1988,398,63,51,28,74,44,2026-03-10
1989,398,62,44,38,34,67,2026-04-06
1990,398,44,36,37,56,71,2026-05-04
1991,399,44,41,67,70,67,2026-01-12
1992,399,39,53,70,86,64,2026-02-07
1993,399,58,64,62,68,69,2026-03-10
1994,399,40,60,38,60,44,2026-04-05
1995,399,61,53,51,75,59,2026-05-05
1996,400,54,46,43,45,51,2026-01-11
1997,400,42,26,62,61,72,2026-02-07
1998,400,25,40,35,54,44,2026-03-07
1999,400,46,36,25,50,55,2026-04-04
2000,400,50,38,27,67,35,2026-05-05
2001,401,63,80,50,70,67,2026-01-12
2002,401,52,43,67,72,88,2026-02-07
2003,401,74,65,93,87,70,2026-03-10
2004,401,82,74,83,54,82,2026-04-06
2005,401,49,76,72,88,97,2026-05-03
2006,402,70,62,68,47,68,2026-01-11
2007,402,89,59,70,71,88,2026-02-10
2008,402,74,60,67,65,69,2026-03-07
2009,402,61,55,83,50,67,2026-04-06
2010,402,90,82,69,58,77,2026-05-02
2011,403,49,52,79,45,67,2026-01-11
2012,403,62,58,76,67,62,2026-02-09
2013,403,83,54,67,69,53,2026-03-10
2014,403,98,59,65,64,65,2026-04-06
2015,403,64,61,72,60,74,2026-05-04
2016,404,48,53,75,42,75,2026-01-13
2017,404,46,75,59,47,44,2026-02-08
2018,404,67,64,55,87,67,2026-03-09
2019,404,79,63,58,63,50,2026-04-07
2020,404,52,44,47,49,52,2026-05-03
2021,405,70,68,73,63,47,2026-01-10
2022,405,60,63,67,49,58,2026-02-10
2023,405,35,50,71,66,61,2026-03-09
2024,405,48,48,70,57,62,2026-04-04
2025,405,49,68,61,96,82,2026-05-04
2026,406,58,47,58,75,60,2026-01-10
2027,406,55,45,25,49,44,2026-02-09
2028,406,62,25,69,54,45,2026-03-08
2029,406,54,30,60,52,60,2026-04-04
2030,406,46,64,49,25,35,2026-05-02
2031,407,76,79,78,69,51,2026-01-11
2032,407,68,59,66,87,48,2026-02-07
2033,407,48,46,74,81,65,2026-03-10
2034,407,58,69,50,50,83,2026-04-07
2035,407,54,65,57,57,64,2026-05-03
2036,408,77,67,49,85,65,2026-01-12
2037,408,65,86,87,66,71,2026-02-07
2038,408,70,73,62,63,70,2026-03-09
2039,408,54,63,66,67,55,2026-04-07
2040,408,85,66,67,61,75,2026-05-03
2041,409,66,59,62,72,58,2026-01-13
2042,409,58,54,71,67,56,2026-02-07
2043,409,62,55,65,72,68,2026-03-07
2044,409,79,49,60,70,50,2026-04-05
2045,409,77,60,74,54,77,2026-05-02
2046,410,50,40,62,53,62,2026-01-12
2047,410,32,37,46,59,52,2026-02-09
2048,410,54,77,42,67,73,2026-03-09
2049,410,41,58,55,56,78,2026-04-06
2050,410,55,65,42,68,44,2026-05-03
2051,411,42,55,37,54,71,2026-01-13
2052,411,54,69,56,69,60,2026-02-07
2053,411,33,42,50,34,57,2026-03-07
2054,411,60,30,46,58,46,2026-04-06
2055,411,44,55,34,53,43,2026-05-04
2056,412,52,52,59,84,52,2026-01-12
2057,412,69,55,45,84,78,2026-02-08
2058,412,63,73,65,74,79,2026-03-09
2059,412,84,51,53,50,68,2026-04-07
2060,412,72,66,73,66,100,2026-05-04
2061,413,37,54,64,75,71,2026-01-10
2062,413,49,83,60,63,55,2026-02-09
2063,413,73,61,61,34,61,2026-03-09
2064,413,46,48,63,57,87,2026-04-05
2065,413,57,47,62,60,28,2026-05-02
2066,414,40,39,63,44,61,2026-01-11
2067,414,60,54,49,38,38,2026-02-07
2068,414,55,38,45,52,76,2026-03-09
2069,414,51,41,60,30,53,2026-04-05
2070,414,61,67,53,56,51,2026-05-03
2071,415,43,47,51,62,51,2026-01-11
2072,415,46,64,49,63,57,2026-02-08
2073,415,34,57,57,29,68,2026-03-08
2074,415,47,51,44,65,41,2026-04-04
2075,415,25,50,66,47,70,2026-05-05
2076,416,34,76,52,66,67,2026-01-10
2077,416,76,68,77,45,45,2026-02-08
2078,416,53,46,74,83,62,2026-03-08
2079,416,62,56,60,73,68,2026-04-07
2080,416,42,51,74,57,59,2026-05-04
2081,417,34,74,63,69,78,2026-01-10
2082,417,58,67,62,66,72,2026-02-08
2083,417,63,68,64,67,80,2026-03-07
2084,417,53,76,63,78,78,2026-04-07
2085,417,60,53,53,46,70,2026-05-05
2086,418,53,37,48,42,48,2026-01-10
2087,418,47,67,58,37,41,2026-02-08
2088,418,36,68,49,25,64,2026-03-07
2089,418,45,50,46,40,47,2026-04-07
2090,418,50,33,36,51,58,2026-05-05
2091,419,40,37,60,42,56,2026-01-10
2092,419,64,32,57,61,69,2026-02-07
2093,419,31,42,39,32,37,2026-03-08
2094,419,53,41,74,52,30,2026-04-06
2095,419,46,35,53,42,33,2026-05-02
2096,420,85,54,85,51,74,2026-01-13
2097,420,78,72,69,60,86,2026-02-07
2098,420,58,72,62,65,69,2026-03-07
2099,420,70,89,44,76,76,2026-04-07
2100,420,69,61,48,56,59,2026-05-04
2101,421,67,76,52,82,75,2026-01-11
2102,421,61,61,70,52,30,2026-02-07
2103,421,74,62,64,52,48,2026-03-07
2104,421,48,58,59,25,71,2026-04-06
2105,421,69,53,57,71,71,2026-05-05
2106,422,72,48,82,38,47,2026-01-12
2107,422,68,32,40,62,70,2026-02-10
2108,422,62,74,57,66,48,2026-03-10
2109,422,48,45,38,61,77,2026-04-07
2110,422,64,56,54,63,67,2026-05-02
2111,423,70,73,63,59,70,2026-01-11
2112,423,66,38,51,55,75,2026-02-10
2113,423,45,76,59,69,72,2026-03-08
2114,423,82,74,62,64,84,2026-04-04
2115,423,76,81,61,79,67,2026-05-03
2116,424,66,74,56,38,58,2026-01-13
2117,424,54,70,56,34,64,2026-02-10
2118,424,65,46,50,59,73,2026-03-10
2119,424,74,52,73,57,64,2026-04-05
2120,424,72,75,85,65,69,2026-05-04
2121,425,45,59,60,59,52,2026-01-11
2122,425,57,60,61,57,50,2026-02-07
2123,425,70,67,47,42,59,2026-03-09
2124,425,66,58,50,65,67,2026-04-07
2125,425,77,66,56,33,94,2026-05-03
2126,426,64,58,57,41,76,2026-01-13
2127,426,73,59,54,69,61,2026-02-09
2128,426,59,46,77,49,54,2026-03-10
2129,426,51,53,68,79,73,2026-04-05
2130,426,72,66,46,55,56,2026-05-03
2131,427,57,48,69,59,46,2026-01-12
2132,427,75,62,50,48,51,2026-02-09
2133,427,36,48,45,73,62,2026-03-09
2134,427,84,65,70,49,52,2026-04-07
2135,427,50,54,42,59,59,2026-05-04
2136,428,77,61,58,58,66,2026-01-10
2137,428,48,50,49,60,73,2026-02-10
2138,428,75,51,75,53,76,2026-03-09
2139,428,69,52,78,54,62,2026-04-05
2140,428,56,61,53,66,75,2026-05-03
2141,429,54,57,60,70,89,2026-01-12
2142,429,72,78,81,59,65,2026-02-09
2143,429,77,65,77,88,54,2026-03-10
2144,429,77,74,67,63,60,2026-04-07
2145,429,54,83,78,82,68,2026-05-04
2146,430,69,65,63,51,46,2026-01-12
2147,430,47,46,47,50,61,2026-02-09
2148,430,41,49,53,55,83,2026-03-08
2149,430,55,81,44,69,58,2026-04-04
2150,430,60,64,70,42,46,2026-05-04
2151,431,75,67,78,62,76,2026-01-13
2152,431,62,58,79,88,77,2026-02-07
2153,431,84,89,64,71,82,2026-03-07
2154,431,48,45,69,79,73,2026-04-05
2155,431,53,84,96,59,62,2026-05-04
2156,432,74,87,53,66,61,2026-01-12
2157,432,59,63,56,53,54,2026-02-08
2158,432,39,78,73,61,62,2026-03-10
2159,432,74,68,69,47,62,2026-04-06
2160,432,61,90,59,62,67,2026-05-03
2161,433,75,48,75,59,59,2026-01-13
2162,433,67,56,75,53,82,2026-02-09
2163,433,46,65,78,69,91,2026-03-09
2164,433,68,70,71,64,59,2026-04-05
2165,433,51,75,58,79,77,2026-05-02
2166,434,84,71,66,67,49,2026-01-10
2167,434,55,72,36,75,51,2026-02-07
2168,434,65,52,59,66,59,2026-03-10
2169,434,48,61,50,45,72,2026-04-04
2170,434,65,71,49,63,65,2026-05-02
2171,435,58,83,63,53,63,2026-01-12
2172,435,65,84,79,54,78,2026-02-10
2173,435,74,77,75,65,43,2026-03-07
2174,435,28,88,67,53,66,2026-04-06
2175,435,64,67,59,68,48,2026-05-03
2176,436,39,39,54,60,48,2026-01-10
2177,436,64,46,57,48,33,2026-02-07
2178,436,46,25,39,38,61,2026-03-08
2179,436,48,41,47,72,40,2026-04-07
2180,436,53,56,45,59,56,2026-05-02
2181,437,79,67,76,45,53,2026-01-10
2182,437,71,52,58,76,75,2026-02-09
2183,437,80,44,64,68,68,2026-03-09
2184,437,60,63,81,64,70,2026-04-07
2185,437,78,69,81,57,77,2026-05-02
2186,438,62,50,52,62,47,2026-01-13
2187,438,63,56,54,96,73,2026-02-08
2188,438,72,79,82,52,96,2026-03-07
2189,438,73,81,54,82,56,2026-04-04
2190,438,69,56,70,65,66,2026-05-04
2191,439,64,50,77,80,59,2026-01-12
2192,439,46,64,56,64,86,2026-02-09
2193,439,51,53,34,83,69,2026-03-10
2194,439,75,58,56,66,51,2026-04-06
2195,439,79,67,78,72,77,2026-05-02
2196,440,62,65,52,92,67,2026-01-12
2197,440,35,74,43,51,57,2026-02-07
2198,440,57,64,52,86,66,2026-03-07
2199,440,58,47,53,86,75,2026-04-07
2200,440,40,77,79,42,52,2026-05-05
2201,441,48,53,74,68,60,2026-01-12
2202,441,38,49,65,79,50,2026-02-09
2203,441,43,42,44,35,41,2026-03-08
2204,441,68,58,48,63,51,2026-04-05
2205,441,54,48,47,47,54,2026-05-03
2206,442,49,73,25,63,44,2026-01-12
2207,442,49,55,31,46,54,2026-02-10
2208,442,54,47,47,48,53,2026-03-07
2209,442,44,65,60,48,54,2026-04-07
2210,442,56,64,44,31,56,2026-05-05
2211,443,54,45,75,59,58,2026-01-11
2212,443,77,51,50,63,62,2026-02-07
2213,443,63,51,64,55,71,2026-03-07
2214,443,28,57,63,79,84,2026-04-04
2215,443,71,49,53,62,77,2026-05-04
2216,444,79,80,66,90,65,2026-01-10
2217,444,88,70,75,77,71,2026-02-08
2218,444,54,61,67,73,79,2026-03-10
2219,444,61,69,76,56,84,2026-04-07
2220,444,85,73,70,81,63,2026-05-02
2221,445,75,87,54,61,78,2026-01-13
2222,445,63,61,78,72,53,2026-02-10
2223,445,83,74,73,75,60,2026-03-07
2224,445,81,62,46,68,66,2026-04-04
2225,445,68,73,82,72,63,2026-05-05
2226,446,60,54,67,77,67,2026-01-13
2227,446,49,46,60,38,84,2026-02-09
2228,446,55,37,46,56,48,2026-03-09
2229,446,46,59,77,61,70,2026-04-04
2230,446,56,62,66,57,52,2026-05-05
2231,447,65,50,42,34,25,2026-01-10
2232,447,25,55,71,60,59,2026-02-08
2233,447,52,61,49,41,55,2026-03-08
2234,447,58,60,32,32,53,2026-04-04
2235,447,28,48,46,57,44,2026-05-05
2236,448,69,54,51,59,34,2026-01-10
2237,448,51,54,65,52,51,2026-02-10
2238,448,54,41,34,63,54,2026-03-08
2239,448,55,48,50,51,59,2026-04-04
2240,448,66,37,49,52,57,2026-05-05
2241,449,67,56,58,69,61,2026-01-12
2242,449,84,70,65,57,68,2026-02-09
2243,449,69,55,47,64,39,2026-03-08
2244,449,34,73,74,66,68,2026-04-07
2245,449,73,58,73,58,55,2026-05-03
2246,450,60,55,56,56,51,2026-01-12
2247,450,51,40,27,58,58,2026-02-09
2248,450,55,46,46,45,87,2026-03-07
2249,450,63,55,50,43,63,2026-04-04
2250,450,47,65,53,40,54,2026-05-04
2251,451,80,53,45,40,74,2026-01-11
2252,451,55,62,64,73,52,2026-02-09
2253,451,40,27,52,53,86,2026-03-07
2254,451,66,40,60,44,39,2026-04-05
2255,451,54,77,51,44,40,2026-05-02
2256,452,63,65,83,57,42,2026-01-13
2257,452,76,55,38,57,62,2026-02-09
2258,452,64,66,77,57,83,2026-03-07
2259,452,87,85,43,55,48,2026-04-06
2260,452,77,57,75,60,63,2026-05-04
2261,453,57,65,27,56,43,2026-01-12
2262,453,52,25,69,36,61,2026-02-08
2263,453,25,49,60,47,43,2026-03-09
2264,453,53,43,50,57,66,2026-04-05
2265,453,45,34,44,59,60,2026-05-03
2266,454,65,100,91,70,78,2026-01-10
2267,454,75,63,65,88,80,2026-02-09
2268,454,71,60,90,51,64,2026-03-10
2269,454,59,32,78,77,84,2026-04-06
2270,454,76,50,62,69,66,2026-05-04
2271,455,44,63,59,79,71,2026-01-10
2272,455,65,54,50,64,81,2026-02-08
2273,455,72,61,61,66,64,2026-03-08
2274,455,56,69,47,66,76,2026-04-07
2275,455,59,82,41,63,52,2026-05-03
2276,456,65,73,84,57,70,2026-01-11
2277,456,89,79,54,47,88,2026-02-07
2278,456,62,72,91,62,68,2026-03-08
2279,456,54,87,60,52,71,2026-04-05
2280,456,62,78,65,81,80,2026-05-05
2281,457,67,61,50,65,50,2026-01-10
2282,457,76,48,51,67,58,2026-02-09
2283,457,51,39,60,62,65,2026-03-08
2284,457,54,55,53,43,76,2026-04-07
2285,457,82,41,51,51,54,2026-05-02
2286,458,60,30,53,31,65,2026-01-13
2287,458,42,51,76,72,38,2026-02-10
2288,458,40,61,62,61,53,2026-03-08
2289,458,55,62,58,72,71,2026-04-04
2290,458,60,65,55,52,71,2026-05-05
2291,459,40,55,55,25,59,2026-01-10
2292,459,48,63,33,69,57,2026-02-09
2293,459,34,62,71,59,66,2026-03-07
2294,459,48,53,51,62,54,2026-04-05
2295,459,74,56,49,59,64,2026-05-03
2296,460,48,58,49,43,47,2026-01-10
2297,460,62,52,62,67,53,2026-02-07
2298,460,53,68,39,40,40,2026-03-08
2299,460,42,74,47,72,38,2026-04-05
2300,460,60,43,57,53,45,2026-05-04
2301,461,90,36,94,48,72,2026-01-12
2302,461,43,43,57,64,58,2026-02-10
2303,461,58,78,57,84,76,2026-03-07
2304,461,70,61,82,58,66,2026-04-04
2305,461,64,75,63,70,73,2026-05-04
2306,462,62,77,74,64,39,2026-01-10
2307,462,46,35,36,40,47,2026-02-09
2308,462,71,70,58,48,32,2026-03-07
2309,462,67,73,33,85,79,2026-04-04
2310,462,60,58,43,73,42,2026-05-04
2311,463,62,51,37,55,27,2026-01-12
2312,463,39,69,37,48,56,2026-02-07
2313,463,30,45,28,35,71,2026-03-10
2314,463,37,40,51,47,64,2026-04-07
2315,463,47,48,25,60,66,2026-05-04
2316,464,64,78,63,80,56,2026-01-13
2317,464,76,50,67,53,68,2026-02-07
2318,464,45,74,65,60,50,2026-03-10
2319,464,81,67,78,68,61,2026-04-04
2320,464,73,65,71,75,47,2026-05-03
2321,465,54,72,61,61,54,2026-01-13
2322,465,56,71,47,64,60,2026-02-07
2323,465,46,82,55,70,46,2026-03-10
2324,465,64,69,58,67,66,2026-04-06
2325,465,38,46,36,81,68,2026-05-05
2326,466,67,44,49,55,52,2026-01-12
2327,466,53,29,47,25,70,2026-02-10
2328,466,44,71,44,73,77,2026-03-09
2329,466,62,63,44,49,49,2026-04-05
2330,466,57,48,47,57,63,2026-05-04
2331,467,78,96,77,76,67,2026-01-12
2332,467,58,77,89,80,82,2026-02-07
2333,467,77,86,65,82,76,2026-03-08
2334,467,43,71,83,100,52,2026-04-06
2335,467,82,85,79,73,63,2026-05-04
2336,468,75,57,56,57,46,2026-01-13
2337,468,68,78,57,82,53,2026-02-10
2338,468,64,72,56,52,59,2026-03-07
2339,468,64,73,59,57,69,2026-04-05
2340,468,67,56,58,85,76,2026-05-03
2341,469,44,61,65,42,51,2026-01-11
2342,469,54,55,60,54,61,2026-02-07
2343,469,39,53,46,66,55,2026-03-10
2344,469,40,50,62,67,58,2026-04-06
2345,469,36,49,45,66,38,2026-05-05
2346,470,55,80,86,59,52,2026-01-12
2347,470,68,63,50,92,63,2026-02-10
2348,470,52,62,47,68,44,2026-03-07
2349,470,38,58,68,63,78,2026-04-05
2350,470,88,81,61,68,79,2026-05-03
2351,471,70,84,43,80,58,2026-01-12
2352,471,61,75,56,79,86,2026-02-07
2353,471,65,68,79,58,66,2026-03-08
2354,471,45,64,48,49,58,2026-04-05
2355,471,56,66,67,84,76,2026-05-03
2356,472,86,80,69,62,63,2026-01-10
2357,472,78,72,68,58,76,2026-02-08
2358,472,60,60,67,57,100,2026-03-07
2359,472,81,69,33,71,96,2026-04-04
2360,472,86,48,54,92,74,2026-05-03
2361,473,62,57,69,61,81,2026-01-11
2362,473,68,65,52,55,81,2026-02-09
2363,473,63,82,39,80,68,2026-03-10
2364,473,58,96,54,70,61,2026-04-04
2365,473,76,63,83,53,63,2026-05-05
2366,474,63,68,69,69,61,2026-01-11
2367,474,78,64,66,76,76,2026-02-07
2368,474,76,77,64,61,68,2026-03-10
2369,474,65,91,83,92,82,2026-04-05
2370,474,70,71,56,68,73,2026-05-04
2371,475,73,51,44,68,66,2026-01-10
2372,475,51,56,57,64,75,2026-02-08
2373,475,71,56,71,61,58,2026-03-10
2374,475,63,68,64,62,64,2026-04-04
2375,475,60,71,59,70,44,2026-05-04
2376,476,57,69,62,49,87,2026-01-11
2377,476,71,70,56,50,91,2026-02-10
2378,476,57,75,56,55,63,2026-03-08
2379,476,54,80,57,73,66,2026-04-04
2380,476,53,81,72,52,62,2026-05-03
2381,477,84,52,66,47,74,2026-01-13
2382,477,78,89,66,86,69,2026-02-07
2383,477,73,65,73,43,66,2026-03-10
2384,477,85,72,85,88,71,2026-04-06
2385,477,63,47,70,53,65,2026-05-05
2386,478,74,69,27,61,54,2026-01-12
2387,478,61,56,42,46,41,2026-02-08
2388,478,60,54,73,34,53,2026-03-09
2389,478,44,38,51,61,68,2026-04-06
2390,478,69,53,55,67,39,2026-05-04
2391,479,44,29,47,63,63,2026-01-12
2392,479,66,51,32,65,61,2026-02-08
2393,479,43,68,54,49,69,2026-03-10
2394,479,45,73,52,72,61,2026-04-04
2395,479,60,58,60,53,99,2026-05-05
2396,480,58,66,77,79,97,2026-01-11
2397,480,72,100,48,67,90,2026-02-09
2398,480,69,72,77,85,87,2026-03-07
2399,480,95,68,58,67,74,2026-04-04
2400,480,73,61,67,84,82,2026-05-05
2401,481,63,58,67,43,78,2026-01-10
2402,481,70,66,51,70,74,2026-02-07
2403,481,47,64,61,51,56,2026-03-08
2404,481,56,67,53,51,71,2026-04-07
2405,481,70,67,53,62,58,2026-05-02
2406,482,85,60,70,72,98,2026-01-11
2407,482,84,96,68,83,76,2026-02-09
2408,482,50,61,80,63,67,2026-03-07
2409,482,79,81,50,69,67,2026-04-07
2410,482,61,64,61,66,76,2026-05-03
2411,483,69,39,51,55,50,2026-01-11
2412,483,38,44,58,63,52,2026-02-08
2413,483,47,72,57,49,43,2026-03-08
2414,483,37,36,56,38,66,2026-04-05
2415,483,35,54,47,28,69,2026-05-02
2416,484,64,53,79,65,49,2026-01-10
2417,484,62,52,63,63,58,2026-02-09
2418,484,83,57,62,67,68,2026-03-10
2419,484,65,82,81,51,78,2026-04-05
2420,484,70,73,41,60,83,2026-05-04
2421,485,57,79,68,76,73,2026-01-13
2422,485,72,68,81,78,64,2026-02-09
2423,485,61,86,69,90,66,2026-03-07
2424,485,67,72,86,62,83,2026-04-06
2425,485,55,73,85,76,61,2026-05-03
2426,486,38,58,68,53,42,2026-01-11
2427,486,60,69,40,56,57,2026-02-08
2428,486,49,40,49,31,71,2026-03-07
2429,486,72,51,44,77,48,2026-04-07
2430,486,41,36,48,39,50,2026-05-04
2431,487,68,64,50,45,77,2026-01-12
2432,487,49,61,30,39,60,2026-02-08
2433,487,38,88,33,65,47,2026-03-10
2434,487,65,55,59,42,62,2026-04-05
2435,487,64,62,76,66,46,2026-05-02
2436,488,78,59,90,53,66,2026-01-11
2437,488,74,52,68,53,63,2026-02-07
2438,488,68,61,54,65,72,2026-03-09
2439,488,56,69,56,69,91,2026-04-07
2440,488,75,56,66,49,47,2026-05-05
2441,489,43,65,33,72,79,2026-01-12
2442,489,53,47,48,61,66,2026-02-09
2443,489,53,61,65,62,78,2026-03-07
2444,489,59,52,62,57,44,2026-04-04
2445,489,49,52,54,50,50,2026-05-03
2446,490,56,90,45,33,64,2026-01-11
2447,490,68,73,65,68,66,2026-02-10
2448,490,57,78,55,72,61,2026-03-09
2449,490,71,76,52,65,72,2026-04-06
2450,490,42,73,60,47,68,2026-05-02
2451,491,41,43,55,50,62,2026-01-10
2452,491,35,48,60,29,34,2026-02-08
2453,491,50,69,31,40,61,2026-03-10
2454,491,37,60,45,52,51,2026-04-04
2455,491,56,47,67,36,50,2026-05-03
2456,492,89,55,46,85,71,2026-01-10
2457,492,57,60,59,64,93,2026-02-09
2458,492,69,51,71,79,57,2026-03-10
2459,492,86,87,72,74,57,2026-04-07
2460,492,57,58,73,46,70,2026-05-05
2461,493,68,60,81,87,48,2026-01-12
2462,493,64,56,57,47,55,2026-02-10
2463,493,56,49,39,67,80,2026-03-07
2464,493,78,55,58,43,80,2026-04-07
2465,493,68,81,59,75,67,2026-05-04
2466,494,53,55,32,26,53,2026-01-12
2467,494,61,36,52,47,30,2026-02-09
2468,494,31,48,36,50,75,2026-03-08
2469,494,46,53,42,27,69,2026-04-06
2470,494,31,44,26,46,59,2026-05-04
2471,495,80,89,84,68,70,2026-01-13
2472,495,61,56,77,74,96,2026-02-08
2473,495,79,69,79,84,92,2026-03-07
2474,495,71,64,81,83,67,2026-04-07
2475,495,72,33,65,90,79,2026-05-03
2476,496,63,31,81,45,71,2026-01-11
2477,496,64,50,44,64,37,2026-02-08
2478,496,50,47,32,50,53,2026-03-10
2479,496,73,61,38,45,60,2026-04-06
2480,496,32,47,48,50,85,2026-05-05
2481,497,56,52,70,77,53,2026-01-10
2482,497,68,75,68,63,45,2026-02-09
2483,497,67,37,37,46,74,2026-03-08
2484,497,69,52,75,59,47,2026-04-05
2485,497,54,39,55,57,47,2026-05-05
2486,498,70,36,71,48,59,2026-01-12
2487,498,63,62,58,66,56,2026-02-08
2488,498,67,64,72,41,70,2026-03-07
2489,498,47,62,81,35,82,2026-04-06
2490,498,62,76,87,62,60,2026-05-05
2491,499,59,43,26,58,35,2026-01-10
2492,499,58,64,29,38,42,2026-02-08
2493,499,47,40,48,57,53,2026-03-10
2494,499,79,58,44,60,63,2026-04-05
2495,499,78,66,58,53,52,2026-05-05
2496,500,71,69,46,64,63,2026-01-10
2497,500,50,63,64,67,55,2026-02-10
2498,500,72,80,89,82,89,2026-03-07
2499,500,60,74,68,78,30,2026-04-07
2500,500,78,77,28,66,56,2026-05-02
